autID,nume,prenume
6955,Pingzhong,11th cent.
6956,Yu,12th cent.
6957,Cohen,Chapman
6958,Miller,Olive Thorne
6959,Brückbauer,Frederick
6960,Burgess,Fred. W. (Frederick William)
6961,Douglass,Ellsworth
6962,Kol,H. van
6963,Liu,Ji
6964,Doe,Coalition for Networked Information
6965,Neill,Alexander Sutherland
6966,Pearce,J. H. (Joseph Henry)
6967,Lathbury,Mary A. (Mary Artemisia)
6968,Desgenettes,R. (René)
6969,Stankiević,V.
6970,Fontana,Ferdinando
6971,Wang,Xianqian
6972,Barco Centenera,Martín del
6973,Belgioioso,Cristina
6974,Su,Xun
6975,Zuiyueshanren,active 1804-1876
6976,Wenkang,active 1842-1851
6977,Doe,Ainajushi
6978,Silva,Luiz Augusto Rebello da
6979,Angellier,Auguste
6980,Leroy,Nicolau T.
6981,Jevons,F. B. (Frank Byron)
6982,Collett,Herbert Brayley
6983,Davidson,George
6984,B.,Madame
6985,Doe,Xueqiaozhuren
6986,Yu,Wanchun
6987,Bai,Juyi
6988,Cunningham,John
6989,Loisette,A. (Alphonse)
6990,Oxley,J. Macdonald (James Macdonald)
6991,Dai,Zhen
6992,Bao,active 317-322
6993,Headley,P. C. (Phineas Camp)
6994,Charles,comte de
6995,Shen,Dao
6996,Li,Qingzhao
6997,Ge,Hong
6998,Woodward,George E. (George Evertson)
6999,Woodward,F. W. (Francis W.)
7000,Shen,Qifeng
7001,Yukun,19th cent.
7002,Sumanaru,Simona
7003,Zhang,Chao
7004,Domenichi,Lodovico
7005,Zhongshu,2nd cent. B.C.
7006,Mitchell,John Ames
7007,Zhao,Yi
7008,Qingyuan,16th/17th cent.
7009,Gordon,A. J. (Adoniram Judson)
7010,Wang,Chong
7011,Doe,Tianranchisou
7012,Barker,John Marshall
7013,Zhang,Dai
7014,Récamier,Jeanne Françoise Julie Adélaïde Bernard
7015,Kingsley,Henry
7016,Ellicott,C. J. (Charles John)
7017,Thomas,Jean
7018,Kidder,Frederic
7019,Li,He
7020,Wright,Wilbur
7021,Wright,Orville
7022,Wang,Yongbin
7023,Doe,Baiyundaoren
7024,Couceiro,Luís
7025,Nowlan,Philip Francis
7026,Morató,Joseph
7027,Hoffmann,Franz
7028,Evans,C. S. (Charles Seddon)
7029,Campbell,R. W.
7030,Ker,Marianne L. B.
7031,White,John H.
7032,Mackay,Eric
7033,Korzybski,Alfred
7034,Mulford,Clarence Edward
7035,Rong,active 502-519
7036,Brown,Maggie
7037,Manwell,M. B.
7038,Klinger,Friedrich Maximilian
7039,Thompson,Isabel
7040,Bartlett,Vernon
7041,Doe,F. M. S.
7042,Guimarães,Delfim de Brito Monteiro
7043,Doe,United States. Department of Defense
7044,Thorne,James Frederic
7045,Steedman,Amy
7046,Heimburg,W.
7047,Adams,Sherred Willcox
7048,Scavezze,Dan
7049,Ebbutt,M. I. (Maud Isabel)
7050,Burleigh,Bennet
7051,Doe,Phaedrus
7052,Dulac,Edmund
7053,Labelle,Claude A.
7054,Doe,A. L. O. E.
7055,Dielitz,Theodor
7056,Rowcroft,Charles
7057,Charles Alexander,Sir
7058,Xu,Zhenya
7059,Hearnshaw,F. J. C. (Fossey John Cobb)
7060,Buckley,Francis
7061,Musäus,Johann Karl August
7062,Caddell,W. Waithman
7063,Blackburn,Douglas
7064,Robertson,J. M. (John Mackinnon)
7065,Moraes,Wenceslau de
7066,Whitney,Edson Leone
7067,Perry,F. M. (Frances Melville)
7068,Maistre,Xavier de
7069,Yulinglaoren,18th cent.
7070,Chapelle,Howard Irving
7071,Curry,Charles Madison
7072,Clippinger,Erle Elsworth
7073,Irving,Fannie Belle
7074,Randell,Winifred
7075,Chodzko,Alexander
7076,Lian,Heng
7077,Lü,Kun
7078,Banks,William
7079,Tuckwell,William
7080,Mitchell,Langdon Elwyn
7081,Morris,George Pope
7082,Beach,Seth Curtis
7083,Raga,Emilio
7084,Van Metre,Thurman William
7085,Pollock,Walter Herries
7086,Trueba,Antonio de
7087,Curties,Henry
7088,Cromwell,Emma Guy
7089,Gurney,Eliza Paul
7090,Patch,Edith M. (Edith Marion)
7091,Hammond,William Alexander
7092,Doe,Yinmeishanren
7093,McCarthy,Carlton
7094,Sanvittore,Gaetano
7095,Chen,Shou
7096,Cox,Leonard
7097,Pons,A. J.
7098,Romer,Cecil Francis
7099,Mainwaring,Arthur Edward
7100,Davies,Charles Maurice
7101,Hoatson,A.
7102,Ady,Julia Mary Cartwright
7103,Henry W. (Henry William),Sir
7104,Garis,Lilian
7105,Raymond,Evelyn
7106,Moss,Maria J.
7107,Lawson,Lizzie
7108,Mack,Robert Ellice
7109,Testa,Carlos
7110,Walker,H. Wilfrid
7111,Wilford,Florence
7112,Doe,Yanxiayishi
7113,Greene,Frances Nimmo
7114,Kirk,Dolly Williams
7115,Edwards,Clayton
7116,Beecher,Henry Ward
7117,Doe,Rita
7118,Ashford,Angela
7119,Bancroft,Jessie Hubbell
7120,Wingate,George Wood
7121,Doe,National Board for the Promotion of Rifle Practice
7122,Critchfield,Ammon B.
7123,Bevan,Tom
7124,Doe,United States. Air Force
7125,Flandrau,Charles E. (Charles Eugene)
7126,Pearson,George
7127,Granger,Darius John
7128,Doe,Iraq Study Group (U.S.)
7129,Criado y Baca,Heliodoro
7130,Barranco,Mariano
7131,Cocat,Luis
7132,Ramos Carrión,Miguel
7133,Fisher,Frederick Vining
7134,Hill,B. L. (Benjamin L.)
7135,Kotzebue,Otto von
7136,Lynch,Lawrence L.
7137,Leprince de Beaumont,Madame (Jeanne-Marie)
7138,Smith,Z. F. (Zachariah Frederick)
7139,Betanzos,Juan de
7140,De Morgan,John
7141,Haeckel,Ernst
7142,Song,Shangjie
7143,Gibbon,Edward
7144,Winter,Amalie
7145,Cross,R.
7146,Chisholm,A. M. (Arthur Murray)
7147,Roth,H. Ling (Henry Ling)
7148,Cotterill,H. B. (Henry Bernard)
7149,Frederick II,King of Prussia
7150,Wilson,Ann
7151,Doe,Bartimeus
7152,Scott,G. Firth
7153,Dorothée,duchesse de
7154,Astolphe,marquis de
10565,Nielsen,Roger
9361,Mead,Richard
9362,Kuttner,Henry
9363,Lewis,Mike
9364,Bott,Alan
9365,Heavysege,Charles
9366,Fromberg,Clara
9367,Rowland George Allanson-Winn,Baron
9368,Phillipps-Wolley,Clive
9369,Mann,Heinrich
9370,Vaughan,Terry A.
9371,Duellman,William Edward
9372,Peirce,Earl
9373,Hottinger,Johann Jakob
9374,Stephens,H. Morse (Henry Morse)
9375,Hiller,Frederick
9376,Ebner-Eschenbach,Marie von
9377,Purchas,Henry Thomas
9378,Long,Charles Alan
9379,Crawford,Matthew
9380,Heijnes,Hendrik Jacobus
9381,Schad,G. A.
9382,Johnston,Richard F.
9383,Voorhies,Felix
9384,Barnard,Charles
9385,Bilse,Fritz Oswald
9386,Ogilvie,Marilyn Bailey
9387,Packard,Winthrop
9388,Bartrum,Edward
9389,R. (Richard),Sir
9390,Scarborough,W. S. (William Sanders)
9391,Alex. McVeigh,Mrs.
9392,Lockwood,John
9393,Faduma,Orishatukeh
9394,Jenkins,Thomas H.
9395,Crummell,Alexander
9396,Cassirer,Ernst
9397,Smith,C. Alphonso (Charles Alphonso)
9398,Frick,Joseph
9399,Salten,Felix
9400,Freeman,Howard L.
9401,Lynch,John D.
9402,Rudolph,R. J. W. (Roelof Jan Willem)
9403,Hershaw,Lafayette M.
9404,Cook,Charles C.
9405,Doe,Ariel
9406,Brown,Florence Verbell
9407,Rhoden,Emmy von
9408,Bos,J. Ritzema (Jan Ritzema)
9409,Downing,Dennis J.
9410,Scheffel,Joseph Victor von
9411,Judd,John W. (John Wesley)
9412,Doe,Geronimo
9413,Peirson,Charles Lawrence
9414,Ziegler,Alexander
9415,Ferris,William Henry
9416,Moorland,Jesse Edward
9417,Webb,Olin L.
9418,Loomis,Noel M.
9419,Mullen,Stanley
9420,Cromwell,John Wesley
9421,Love,John L.
9422,Shambaugh,Benjamin Franklin
9423,Tayler,Charles B. (Charles Benjamin)
9424,Prittwitz,M. von (Moritz)
9425,Monro,Donald
9426,Wilson,Joseph T. (Joseph Thomas)
9427,Hackley,E. Azalia (Emma Azalia)
9428,Taylor,Joseph
9429,Johnson,Willis E. (Willis Ernest)
9430,Silva Pinto,Antonio da
9431,Bennitt,Ralph
9432,Sell,Henry T. (Henry Thorne)
9433,Bigelow,Maurice A. (Maurice Alpheus)
9434,Fuller,Charles A.
9435,Sohl,Jerry
9436,Fitzpatrick,Kathleen
9437,Morison,J. L. (John Lyle)
9438,Raymond,W. O. (William Odber)
9439,Hazelton,George Cochrane
9440,Edson,Milan C.
9441,Reynolds,Frederick
9442,Barreto,Moniz
9443,Marshall,Archibald
9444,Woodworth,Robert Sessions
9445,Dabney,Thomas Ewing
9446,Cole,Gilbert L.
9447,Wolf,Lucien
9448,Jacks,L. P. (Lawrence Pearsall)
9449,E. P.,Mrs.
9450,Hughes,William R. (William Richard)
9451,Jones,Henry
9452,Savi,E. W. (Ethel Winifred)
9453,Dobie,J. Frank (James Frank)
9454,Rodokanakes,Platon
9455,Vilaras,Ioannis
9456,Doe,Delco-Remy Corporation
9457,Thébaud,Augustus J.
9458,Carpenter,Flora L. (Flora Leona)
9459,Thornbury,Walter
9460,M.A.,F.A.S.
9461,Whall,Christopher
9462,Bennett,Edward T.
9463,Walling,Anna Strunsky
9464,William,gardener
9465,Davis,Charles G. (Charles Gideon)
9466,Doe,United States. Circuit Court (Massachusetts)
9467,Howard,Benjamin C. (Benjamin Chew)
9468,Doe,United States. Supreme Court
9469,Newcomb,Ambrose
9470,Downs,James F.
9471,Ginguené,Pierre Louis
9472,Psicharis,Ioannis
9473,Vyzantios,D. K. (Demetrios Konstantinou)
9474,Polemes,Ioannes
9475,Delécluze,E. J. (Etienne Jean)
9476,Brugman,Karl
9477,Karkavitsas,Andreas
9478,Frizell,Lodisa
9479,Elliott,James Carson
9480,Hansen,Richard M.
9481,Durrant,Stephen David
9482,Lee,M. Raymond
9483,Pärn,J.
9484,Schulz,Bruno
9485,Buckland,E. S. Lang
9486,Jordan,Elizabeth Garver
9487,Jovanović,Vojislav Mate
9488,Robiou de La Tréhonnais,Félix Marie Louis Jean
9489,Chappell,George S. (George Shepard)
9490,Sellers,Charles
9491,Nason,Frank Lewis
9492,Gannett,Ezra S. (Ezra Stiles)
9493,Andersen Nexø,Martin
9494,Bone,David W. (David William)
9495,Musgrave,H.
9496,Taylor,Frances Lilian
9497,Persky,Serge
9498,Emery,Lucilius A. (Lucilius Alonzo)
9499,Woodman,H. Rea (Hannah Rea)
9500,Barry,John D. (John Daniel)
9501,Notestein,Wallace
9502,Deacon,James E.
9503,Metcalf,Artie L.
9504,Magdalene,Lady
9505,Brinton,Davis
9506,Farrer,James Anson
9507,Holden,Fox B.
9508,Gilmour,James
9509,Nohl,Ludwig
9510,Forbes,John Maxwell
9511,Langie,Karol
9512,O'Shea,John Augustus
9513,Wranér,Henrik
9514,Hiller,Elizabeth O.
9515,Oetker,August
9516,Stuxberg,Anton
9517,Raspe,Rudolf Erich
9518,Larra,Mariano José de
9519,Hall,J. R. Clark (John R. Clark)
9520,Stevens,N. M. (Nettie Maria)
9521,Asimov,Isaac
9522,Chicoyneau,François
9523,Monsieur,active 1720-1721
9524,Soulier,Monsieur
9525,Shields,G. O. (George O.)
9526,Herrmann,Oscar
9527,Haughton,Samuel
9528,Panin,Ivan
9529,Arnault,Robert
9530,Heyse,Paul
9531,Lent,Edward B. (Edward Burcham)
9532,Alexis,Willibald
9533,Planck,Max
9534,Gorman,J. C. (John C.)
9535,Iffland,August Wilhelm
9536,Fish,Carl Russell
9537,Malleson,G. B. (George Bruce)
9538,Cabral,Guilherme Read
9539,Legler,John M.
9540,Bettencourt,Emiliano Augusto de
9541,Gault,William Campbell
9542,Taylor,Tom
9543,Wyatt,E. G. P. (Edward Gerald Penfold)
9544,Rankin,R. C. (Richard C.)
9545,Evans,Dean
9546,Stangland,Arthur G.
9547,Edrich,George
9548,Floquet,Gaston
9549,Wolf,Mari
9550,Preston,Jack
9551,Wright,N. Louise (Nannie Louise)
9552,Jacob,Robert Urie
9553,Turner-Zimmermann,Jean
9554,Davison,Alvin
9555,Tanizaki,Jun'ichiro
9556,Watson,Glen W.
9557,Hull,Edward
9558,Dilnot,George
9559,Todd,Mattie Phipps
9560,Doe,American Book Company
9561,Floyd,Juanita Helm
9562,Bayne,Mary Addams
9563,Hexamer,F. M. (Fred Maier)
9564,Liber,Maurice
9565,Root,Jean Christie
9566,Shaara,Michael
9567,Papadiamantes,Alexandros
9568,Cunha,J. G. de Barros e (João Gualberto de Barros)
9569,Döblin,Alfred
9570,Merril,Judith
9571,Guernsey,Henry N. (Henry Newell)
9572,Hackwood,Frederick William
9573,Crockett,W. S. (William Shillinglaw)
9574,Rossetti,William Michael
9575,Cassilly,Francis Bernard
9576,Douglas,Loudon M.
9577,Pereira,Alberto Feliciano Marques
9578,Guimarães,Alberto Dias
9579,Drake,Joseph Rodman
9580,Martoglio,Nino
9581,Stewart,A. A. (Alexander A.)
9582,Kellicott,William E. (William Erskine)
9583,Kephart,Horace
9584,Joseph,Freiherr von
9585,Martin,Frances
9586,López,Lucio Vicente
9587,Meisel-Hess,Grete
9588,Sylva,Carmen
9589,Dennett,Mary Ware
9590,Gray,Frederick T. (Frederick Turell)
9591,Staub,Edward S.
9592,Fearing,Vern
9593,Richardson,Major (John)
9594,Bouniol,Bathild
9595,Chapman,Frank M. (Frank Michler)
9596,Busken Huet,Conrad
9597,Mushanokoji,Saneatsu
9598,Abernathy,Robert
9599,Burgess,Walton
9600,Rocchietti,Joseph
9601,Ashley,George T. (George Thomas)
9602,Shay,Frank
9603,Boynton,Henry V. (Henry Van)
9604,Perram,Annie Frances
9605,Bloomfield,Robert
9606,Moore,Dan T.
9607,Schauffler,A. F. (Adolphus Frederick)
9608,Brumbaugh,Martin Grove
9609,Lawrance,Marion
9610,Otto,Rudolf
9611,Hellé,André
9612,Jean-Baptiste,baron
9613,Bradley,Richard
9614,Smith,Walker C.
9615,Waterton,Charles
9616,Åberg,J. O. (Jon Olof)
9617,Blossom,Henry
9618,Peter,Robert
9619,Lester,John C.
9620,Wilson,D. L. (Daniel Love)
9621,Doe,Atlanta Chamber of Commerce
9622,Newell,R. H. (Robert Henry)
9623,Rodwell,G. F. (George Farrer)
9624,Everts,Katherine Jewell
9625,Haweis,Thomas
9626,Sedgwick,Catharine Maria
9627,Cornelius,Mary Ann Mann
9628,Kemp-Welch,Alice
9629,Berkeley,George
9630,Droogendijk,J. M.
9631,Verburg,J. S.
9632,Souris,Georgios
9633,Michael,Edmund
9634,Ironside,John
9635,Andrews,Clarence Leroy
9636,Herbert Beerbohm,Sir
9637,Tucker,St. George
9638,Blakeslee,B. F. (Bernard F.)
9639,Very,Lydia L. A. (Lydia Louisa Anna)
9640,Cummins,Maria S. (Maria Susanna)
9641,Doe,Novalis
9642,Eiselen,Frederick Carl
9643,Doe,Scrici
9644,Comte,Auguste
9645,Doane,T. W. (Thomas William)
9646,Cutter,O. P. (Orlando Phelps)
9647,Waugh,Benjamin
9648,Wiltz,Louis Alfred
9649,Gold,H. L. (Horace Leonard)
9650,Cooper,A. (Alonzo)
9651,Fisher,David E.
9652,Lane,Franklin K.
9653,Gregory,Eliot
9654,Zenker,E. V. (Ernst Viktor)
9655,Câmara,João da
9656,Seabra,Bruno
9657,Shipp,John
9658,Vogt,Wolfgang
9659,Ottolengui,Rodrigues
9660,Vieira,José Augusto
9661,Sellars,Roy Wood
9662,McKee,Lanier
9663,Stokes,Winston
9664,Flint,Violet
9665,Mayer,Frank
9666,La Poëpe,Claude de
9667,Ganes,Mark
9668,Cary,Elisabeth Luther
9669,Walford,Lucy Bethia
9670,Porter,Peter A. (Peter Augustus)
9671,Moore,George Foot
9672,Meadows,Mark
9673,Farrell,Joseph
9674,Rudy,Charles
9675,Gade,John A. (John Allyne)
9676,Richards,Louis
9677,Sampson,Robert
9678,Browne,Frederick W.
9679,Monroe,J. Albert (John Albert)
9680,Randol,Alanson M.
9681,Highe,Jefferson
9682,Arnold,William B.
9683,Bouvé,Edward T. (Edward Tracey)
9684,Ostaijen,Paul van
9685,Janis,Jean M.
9686,DeFord,Miriam Allen
9687,De Salis,Mrs. (Harriet Anne)
9688,Stockham,Richard
9689,Howard,Henry Eliot
9690,Fricasse,Jacques
9691,Rust,Jeanne Johnson
9692,Foote,Allen Ripley
9693,Allen,G. F. (Grenville F.)
9694,Myers,Howard L.
9695,Canfield,William A.
9696,King,W. James (William James)
9697,Moulton,Forest Ray
9698,Pereira,Eduardo C. N. (Eduardo Clemente Nunes)
9699,Borland,Robert
9700,Muir,Pearson M'Adam
9701,Ward,Grady
9702,Holden,Horace
9703,Kelly,Walden
9704,Gore,Charles
9705,Brown,Andrew
9706,Merz,Robert L.
9707,Vance,Wilson J.
9708,Patrício,António
9709,Curwen,J. Spencer (John Spencer)
9710,Scott,William Amasa
9711,Kendall,Henry Myron
9712,Nickerson,Ansel D.
9713,Sturgis,Melvin
9714,Kniffin,G. C.
9715,Fullerton,Hugh S. (Hugh Stuart)
9716,Williams-Ellis,Clough
9717,Gleason,Henry A. (Henry Allan)
9718,Nobbs,Gilbert
9719,Waldo,Fullerton Leonard
9720,Jesse,active 1787-1834
9721,Nuttall,Zelia
9722,Hobbes,Thomas
9723,Velde,C. F. van der (Carl Franz)
9724,Ferreira,António Aurélio da Costa
9725,Phisterer,Frederick
9726,Buck,Mitchell S. (Mitchell Starrett)
9727,Honig,Winfried
9728,Menpes,Dorothy
9729,Riley,Frank
9730,Dowst,Robert Saunders
9731,McKenzie,J. H.
9732,Baker,Olaf
9733,Richmond,Hiram Hoyt
9734,Reichardt,Theodore
9735,Thompson,Maurice
9736,Fyles,Franklin
9737,Smith,Brainard Gardner
9738,Lockwood,Ingersoll
9739,Wheeler,A. C. (Andrew Carpenter)
9740,Wise,Stephen S. (Stephen Samuel)
9741,Abel,Franklin
9742,Krepps,Robert W.
9743,Elpern,Sarah Jane
9744,Moore,James M.
9745,Giloane,William
9746,Peters,Stephen
9747,Keefe,Eugene K.
9748,White,Eston T.
9749,Kieler,Laura
9750,Calvin,Jean
9751,Skupeldyckle,W. W.
9752,Hamerton,Philip Gilbert
9753,Adams,Francis William Lauderdale
9754,Henry VIII,King of England
9755,Fairchild,Geo. T. (George Thompson)
9756,Arr,Stephen
9757,Putnam,George Palmer
9758,Doe,G. E. M.
9759,Bullock,Shan F.
9760,Pound,Roscoe
9761,Read,George H. (George Henry)
9762,Wright,Henrietta Christian
9763,Wilson,Robert W. (Robert Warren)
9764,Nirvanas,Paulos
9765,Ribbius,Gerlacus
9766,Charles I,King of England
9767,Gauden,John
9768,Smith,Allen Christian
9769,Risley,R. V. (Richard Voorhees)
9770,Gallatin,Albert
9771,Strickland,Agnes
9772,Mabey,Charles Rendell
9773,Cox,Palmer
9774,Papadopoulou,Arsinoe
9775,Dewey,G. Gordon
9776,Faltaits,Kostas
9777,Eftaliotis,Argyris
9778,E. (Edgar),Freiherr von
9779,Witte,Henrick
9780,Hill,Frederick Trevor
9781,Field,Chester
9782,Brayton,Matthew
9783,Clarke,Jay
9784,Undset,Sigrid
9785,Ulmer,George T.
9786,Ludlow,William
9787,Doe,American National Red Cross
9788,Delano,Jane A.
9789,McIsaac,Isabel
9790,Strong,Anne Hervey
9791,Overton,Frank
9792,Pirenne,Henri
9793,Collins,W. W. (William Wiehe)
9794,Dürer,Albrecht
9795,O'Rell,Max
9796,Bretnor,Reginald
9797,Schneck,B. S. (Benjamin Shroder)
9798,Doe,Militia of Mercy (U.S.). Gift Book Committee
9799,Underhill,Edward F. (Edward Fitch)
9800,Parkerson,James
9801,Rhoades,Nina
9802,Dearmer,Percy
9803,Brown,Clyde
9804,Vogel,Robert M.
9805,McCain,Vernon L.
9806,Lewis,Elisabeth R.
9807,Trafton,Adeline
9808,Howd,Otis T.
9809,Howd,Cloice R.
9810,Wilkins,Patrick
9811,Corrêa,António
9812,Brandão,Zephyrino
9813,Perrier,Edmond
9814,Hoüard,David
9815,James,Bartlett Burleigh
9816,Doe,Dinks
9817,Hutchinson,W. N. (William Nelson)
9818,Mayhew,Edward
9819,Deming,Therese O. (Therese Osterheld)
9820,Christovasilis,Christos
9821,Venable,F. P. (Francis Preston)
9822,Quevedo,Francisco de
9823,Bentley,William E.
9824,Carroll,Mitchell
9825,Pollock,Frank Lillie
9826,Erichsen,Hugo
9827,Bowen,Robert Sidney
9828,Vandam,Albert D. (Albert Dresden)
9829,Parker,Lewis
9830,Turner,Ronald W.
9831,Smith,James Dale
9832,Stall,Sylvanus
9833,Brittain,Alfred
9834,McGreevey,John
9835,Scott,Martin J. (Martin Jerome)
9836,Nielsen,Antonius
9837,Hastings,E. G. (Edwin George)
9838,De Caston,Herbert
9839,Blunden,Edmund
9840,Griggs,William Charles
9841,Nunn,Joshua A. (Joshua Arthur)
9842,Garcia,Manuel Emídio
9843,Sirven,Alfred
9844,Marshall,Caroline Louise
9845,David G. (David George),Mrs.
9846,Zobeltitz,Fedor von
9847,Bevan,William
9848,Marquis,Reina Melcher
9849,Livingston,Berkeley
9850,Curzon,Robert
9851,Mattson,Hans
9852,Ford,John Sawtelle
9853,Boschère,Jean de
9854,Murphy,Emily F. (Emily Ferguson)
9855,Dickson,Gordon R.
9856,Yerxa,Leroy
9857,Fulton,A. W. (Albert Watson)
9858,Pollard,Edward B.
9859,Call,Annie Payson
9860,Thurston,R. B. (Richard Bowers)
9861,Baldwin,A. C. (Abraham Chittenden)
9862,Williston,Timothy
9863,Henderson,Gene L.
9864,Meredith,L. P.
9865,Faris,John T. (John Thomson)
9866,Worde,Wynkyn de
9867,Bacon,Alice Mabel
9868,Belch,William
9869,Barlow,R. H. (Robert Hayward)
9870,Hardy,William
9871,Wright,Farnsworth
9872,Fish,Simon
9873,Marsh,George P. (George Perkins)
9874,Sivia,H.
9875,Wandrei,Howard
9876,Eshbach,Lloyd Arthur
9877,Lusk,Graham
9878,Díaz del Castillo,Bernal
9879,George,Walter Lionel
9880,Rückert,Friedrich
9881,Robertson,James Craigie
9882,Counselman,Mary Elizabeth
9883,Wicksteed,Philip H. (Philip Henry)
9884,Raplee,Elizabeth Virginia
9885,Breckinridge,Robert J. (Robert Jefferson)
9886,Zwilgmeyer,Dikken
9887,Butz,C. A.
9888,León,Juan R.
9889,Howe,Julia Ward
9890,Quinn,Seabury
9891,Jones,May Farinholt
9892,Turner,Mrs. (Elizabeth)
9893,Hunt,Henry M.
9894,Pickett,Albert James
9895,Drayson,Alfred W. (Alfred Wilks)
9896,Reynolds,John Murray
9897,Ellenor,J. B.
9898,Saint,Patriarch of Alexandria
9899,Cathal,Michael
9900,Davies,Mary Carolyn
9901,O'Connor,John Lawrence
9902,Tucker,Josiah
9903,Vissering,Harry
9904,Campbell,Charles
9905,Hatcher,Eldridge B. (Eldridge Burwell)
9906,Romagnoli,Ettore
9907,Swain,Dwight V.
9908,Harrison,William
9909,Lunt,Dolly Sumner
9910,Rogers,Julia Ellen
9911,Owen Morgan,Sir
9912,Westervelt,W. D. (William Drake)
9913,Ryan,Millie
9914,Spear,Ellis
9915,Keppel,Frederick P. (Frederick Paul)
9916,Nabl,Franz
9917,Boykin,Edward M.
9918,Figgis,Darrell
9919,Bailey,James Blake
9920,Palmer,Ray
9921,Boak,Arthur E. R. (Arthur Edward Romilly)
9922,Macpherson,Hector
9923,Baluyut,Violeta D.
9924,Long,Anne K.
9925,Walpole,Neda A.
9926,Stimpson,Mary Stoyell
9927,Morehart,Malcolm B.
9928,Clausius,R. (Rudolf)
9929,Compton,Paul
9930,Boyd,Waldo T.
9931,Clark,Dale
9932,Swet,Pearl Norton
9933,Smeaton,William Henry Oliphant
9934,Henry,Charles
9935,Labriola,Antonio
9936,Carvalhal,Alvaro do
9937,Thomas,Hampton Sidney
9938,McGivern,William P.
9939,Tenn,William
9940,Magill,Rory
9941,Simon,active 17th century
9942,Galouye,Daniel F.
9943,Temple,William
9944,Bell,Malcolm
9945,Ludwig,Edward W.
9946,Kirlew,Marianne
9947,South,Clark
9948,Waltermire,Arthur B.
9949,Garson,Clee
9950,Rogers,W. H. Hamilton (William Henry Hamilton)
9951,Fitch,Kenneth Leonard
9952,Radcliffe,Ann Ward
9953,Harry,active 19th century
9954,Geier,Chester S.
9955,Enferd,Knut
9956,Sloos,Dirk Abraham
9957,Butler,Pierce
9958,Quattrocchi,Frank
9959,Plumer,William S. (William Swan)
9960,Bernier,Donald W.
9961,Brenneman,Lyle E.
9962,Prichard,H. A. (Harold Arthur)
9963,Casson,Herbert Newton
9964,Mills,Harlow S. (Harlow Spencer)
9965,Ward,Artemus
9966,Wright,C. H. C. (Charles Henry Conrad)
9967,Warner,Harry
9968,McKenty,Jack
9969,Curtis,Betsy
9970,Beverley,Robert
9971,Kohler,Kaufmann
9972,Hoskins,Robert
9973,Manson,George J.
9974,Chatzopoulos,D.
9975,Partridge,Bellamy
9976,Hardenbergh,John Leonard
9977,Wood,Irving Francis
9978,Hall,Newton Marshall
9979,Trimble,Louis
9980,Krystalles,Kostas
9981,Charles Gavan,Sir
9982,Hyde,Douglas
9983,Sigerson,George
9984,Huc,Evariste Régis
9985,Fiske,George Walter
9986,Taylor,Jack
9987,Millington,Powell
9988,Nemirovich-Danchenko,Vasilii Ivanovich
9989,Howard,Robert E. (Robert Ervin)
9990,Rhodes,W. H. (William Henry)
9991,Brooks,Kirby
9992,Bobek,Karl Joseph
9993,Evans,Evan
9994,Schoenfeld,Hermann
9995,Whitney,Frederick
9996,Turner,Robert
9997,Allerton,J. J.
9998,Sweetser,M. F. (Moses Foster)
9999,Doe,Hercat
10000,Coimbra,Leonardo
10001,Cunha,Elmano da
10002,Macedo,Antonio da Costa de Souza de
10003,Demetrakopoulos,Polyvios
10004,Gosse,Philip Henry
10005,Thwing,Charles Franklin
10006,Senancour,Etienne Pivert de
10007,Rodway,James
10008,Sinclair,Catherine
10009,Hume,Martin A. S. (Martin Andrew Sharp)
10010,Vischer,Melchior
10011,Kondylakes,Ioannes
10012,Gaal,József
10013,Beaumont,Charles
10014,Wells,Nathaniel Armstrong
10015,Howard,William
10016,Bradshaw,William Richard
10017,Berry,Christopher
10018,Alford,Henry
10019,Quick,Dorothy
10020,Farrar,Geraldine
10021,Bicket,James
10022,Speke,John Hanning
10023,Ogilvie,William
10024,Edward VII,King of Great Britain
10025,Pasagiannes,Kostes G.
10026,Valaorites,Aristoteles
10027,Cogan,Alan
10028,Barlow,Jon C.
10029,Tolman,Richard C. (Richard Chace)
10030,Pederson,Con
10031,Marsh,Richard
10032,Pinto Carneiro Perestrello,Josephina
10033,Vidal,Eduardo Augusto
10034,Magee,Knox
10035,Ohrwalder,Josef
